Kuupäev,Fond.PIK,Lühinimi,ISIN,Invest..arv,Muutus..
28.05.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3628,217.97
29.05.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3634,218.49
30.05.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3639,218.93
31.05.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3651,219.98
01.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3661,220.86
02.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3661,220.86
03.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3661,220.86
04.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3677,222.26
05.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3690,223.4
06.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3693,223.66
07.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3706,224.8
08.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3709,225.07
09.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3709,225.07
10.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3709,225.07
11.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3726,226.56
12.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3738,227.61
13.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3751,228.75
14.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3763,229.8
15.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3776,230.94
16.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3776,230.94
17.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3776,230.94
18.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3791,232.25
19.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3808,233.74
20.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3822,234.97
21.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3833,235.93
22.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3843,236.81
23.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3843,236.81
24.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3843,236.81
25.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3851,237.51
26.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3858,238.12
27.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3872,239.35
28.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3881,240.14
29.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3895,241.37
30.06.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3895,241.37
01.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3895,241.37
02.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3905,242.24
03.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3921,243.65
04.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3931,244.52
05.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3958,246.89
06.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3972,248.12
07.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3972,248.12
08.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3972,248.12
09.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3986,249.34
10.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,3990,249.69
11.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4002,250.74
12.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4015,251.88
13.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4027,252.94
14.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4027,252.94
15.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4027,252.94
16.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4042,254.25
17.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4055,255.39
18.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4063,256.09
19.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4075,257.14
20.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4086,258.11
21.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4086,258.11
22.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4086,258.11
23.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4106,259.86
24.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4118,260.91
25.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4132,262.14
26.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4145,263.28
27.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4160,264.59
28.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4160,264.59
29.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4160,264.59
30.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4190,267.22
31.07.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4202,268.27
01.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4218,269.68
02.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4240,271.6
03.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4250,272.48
04.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4250,272.48
05.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4250,272.48
06.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4263,273.62
07.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4282,275.28
08.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4294,276.34
09.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4308,277.56
10.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4319,278.53
11.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4319,278.53
12.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4319,278.53
13.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4336,280.02
14.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4348,281.07
15.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4362,282.3
16.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4381,283.96
17.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4396,285.28
18.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4396,285.28
19.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4396,285.28
20.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4396,285.28
21.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4409,286.42
22.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4423,287.64
23.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4440,289.13
24.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4450,290.01
25.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4450,290.01
26.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4450,290.01
27.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4467,291.5
28.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4490,293.51
29.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4509,295.18
30.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4517,295.88
31.08.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4532,297.2
01.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4532,297.2
02.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4532,297.2
03.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4545,298.33
04.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4563,299.91
05.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4576,301.05
06.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4587,302.02
07.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4602,303.33
08.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4602,303.33
09.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4602,303.33
10.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4626,305.43
11.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4641,306.75
12.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4654,307.89
13.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4670,309.29
14.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4697,311.66
15.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4697,311.66
16.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4697,311.66
17.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4718,313.5
18.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4731,314.64
19.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4742,315.6
20.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4755,316.74
21.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4766,317.7
22.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4766,317.7
23.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4766,317.7
24.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4780,318.93
25.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4791,319.89
26.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4793,320.07
27.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4807,321.3
28.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4816,322.09
29.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4816,322.09
30.09.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4816,322.09
01.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4833,323.58
02.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4841,324.28
03.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4853,325.33
04.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4867,326.56
05.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4891,328.66
06.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4891,328.66
07.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4891,328.66
08.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4910,330.32
09.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4923,331.46
10.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4942,333.13
11.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4953,334.09
12.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4967,335.32
13.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4967,335.32
14.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4967,335.32
15.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4988,337.16
16.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,4993,337.6
17.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5006,338.74
18.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5011,339.18
19.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5023,340.23
20.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5023,340.23
21.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5023,340.23
22.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5043,341.98
23.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5054,342.94
24.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5067,344.08
25.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5081,345.31
26.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5090,346.1
27.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5090,346.1
28.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5090,346.1
29.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5101,347.06
30.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5116,348.38
31.10.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5127,349.34
01.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5137,350.22
02.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5146,351.01
03.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5146,351.01
04.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5146,351.01
05.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5156,351.88
06.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5163,352.5
07.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5177,353.72
08.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5190,354.86
09.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5202,355.92
10.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5202,355.92
11.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5202,355.92
12.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5210,356.62
13.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5224,357.84
14.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5230,358.37
15.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5244,359.6
16.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5256,360.65
17.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5256,360.65
18.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5256,360.65
19.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5268,361.7
20.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5275,362.31
21.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5277,362.49
22.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5288,363.45
23.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5296,364.15
24.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5296,364.15
25.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5296,364.15
26.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5310,365.38
27.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5314,365.73
28.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5330,367.13
29.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5334,367.48
30.11.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5340,368.01
01.12.2018,Swedbanki pensionifond indeks 1990-99 sündinutele,SWK99,EE3600109393,5340,368.01
