Kuupäev,Fond,Lühinimi,ISIN,Maht,Muutus..
25.01.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18022013,-22.97
26.01.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18085549,-22.7
29.01.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18092691,-22.67
30.01.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18153360,-22.41
31.01.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18137998,-22.47
01.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18125660,-22.53
02.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18165478,-22.36
05.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18146519,-22.44
06.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18154273,-22.41
07.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18171066,-22.33
08.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18184962,-22.27
09.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18168454,-22.34
12.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18188704,-22.26
13.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18167626,-22.35
14.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18144149,-22.45
15.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18276368,-21.88
16.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18254178,-21.98
19.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18232076,-22.07
20.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18232703,-22.07
21.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18201795,-22.2
22.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18223618,-22.11
23.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18315795,-21.72
26.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18316039,-21.71
27.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18280542,-21.87
28.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18279428,-21.87
29.02.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18293836,-21.81
01.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18334705,-21.63
04.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18372357,-21.47
05.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18371939,-21.48
06.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18367485,-21.49
07.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18394791,-21.38
08.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18444252,-21.17
11.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18427829,-21.24
12.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18434989,-21.21
13.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18469693,-21.06
14.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18511317,-20.88
15.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18489924,-20.97
18.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18313453,-21.73
19.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18343971,-21.59
20.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18373879,-21.47
21.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18435620,-21.2
22.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18463667,-21.08
25.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18480545,-21.01
26.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18457741,-21.11
27.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18467532,-21.07
28.03.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18516913,-20.86
01.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18515419,-20.86
02.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18494785,-20.95
03.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18468687,-21.06
04.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18464540,-21.08
05.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18423536,-21.25
08.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18465275,-21.08
09.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18416317,-21.29
10.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18416828,-21.28
11.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18382751,-21.43
12.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18410937,-21.31
15.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18464527,-21.08
16.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18187361,-22.26
17.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18152513,-22.41
18.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18149255,-22.43
19.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18135401,-22.49
22.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18108851,-22.6
23.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18177634,-22.31
24.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18181769,-22.29
25.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18146121,-22.44
26.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18137759,-22.48
29.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18208739,-22.17
30.04.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,18203325,-22.2
02.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16612359,-29
03.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16625601,-28.94
06.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16637581,-28.89
07.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16682969,-28.69
08.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16722395,-28.53
09.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16715283,-28.56
10.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16715747,-28.55
13.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16732462,-28.48
14.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16754282,-28.39
15.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16797424,-28.2
16.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16804984,-28.17
17.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16794784,-28.22
20.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16824714,-28.09
21.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16831583,-28.06
22.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16834839,-28.04
23.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16809651,-28.15
24.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16773018,-28.31
27.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16795207,-28.21
28.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16784445,-28.26
29.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16755058,-28.39
30.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16732469,-28.48
31.05.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16713722,-28.56
03.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16759146,-28.37
04.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16778017,-28.29
05.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16806745,-28.16
06.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16843776,-28.01
07.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16821878,-28.1
10.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16810192,-28.15
11.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16836226,-28.04
12.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16887375,-27.82
13.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16974886,-27.45
14.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17011851,-27.29
17.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17000522,-27.34
18.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17013481,-27.28
19.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17032150,-27.2
20.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17031163,-27.21
21.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17022305,-27.24
25.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17016174,-27.27
26.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17031873,-27.2
27.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17036578,-27.18
28.06.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17025896,-27.23
01.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16989011,-27.39
02.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16976112,-27.44
03.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17016883,-27.27
04.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17038485,-27.17
05.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17057600,-27.09
08.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17087477,-26.97
09.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17095092,-26.93
10.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17109521,-26.87
11.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17167489,-26.62
12.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17168826,-26.62
15.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17241132,-26.31
16.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17202615,-26.47
17.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17215951,-26.42
18.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17159942,-26.66
19.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17124310,-26.81
22.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17108640,-26.87
23.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17153420,-26.68
24.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17151708,-26.69
25.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17088382,-26.96
26.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17079868,-27
29.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17120018,-26.83
30.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17150248,-26.7
31.07.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17193701,-26.51
01.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17252263,-26.26
02.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17186747,-26.54
05.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17045395,-27.14
06.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16959852,-27.51
07.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16997089,-27.35
08.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16987325,-27.39
09.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17069067,-27.04
12.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17099267,-26.91
13.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17119627,-26.83
14.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17182966,-26.56
15.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17256498,-26.24
16.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17231474,-26.35
19.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17265429,-26.2
21.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17286484,-26.11
22.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17288486,-26.11
23.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17274864,-26.16
26.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17295874,-26.07
27.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17295005,-26.08
28.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17285392,-26.12
29.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17298933,-26.06
30.08.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,17309863,-26.01
02.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16022129,-31.52
03.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15883463,-32.11
04.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15842682,-32.29
05.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15830855,-32.34
06.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15816871,-32.4
09.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15793832,-32.49
10.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15844503,-32.28
11.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15862669,-32.2
12.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15907189,-32.01
13.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16011508,-31.56
16.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15972843,-31.73
17.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15989165,-31.66
18.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15972595,-31.73
19.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,15992050,-31.65
20.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16029200,-31.49
23.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16025386,-31.5
24.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16058102,-31.36
25.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16066685,-31.33
26.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16064113,-31.34
27.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16103534,-31.17
30.09.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16107820,-31.15
01.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16130021,-31.06
02.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16147303,-30.98
03.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16134190,-31.04
04.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16120616,-31.1
07.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16130189,-31.06
08.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16101326,-31.18
09.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16127463,-31.07
10.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16147787,-30.98
11.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16158510,-30.94
14.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16175606,-30.86
15.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16266076,-30.48
16.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16251931,-30.54
17.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16279151,-30.42
18.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16295817,-30.35
21.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16285864,-30.39
22.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16251451,-30.54
23.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16236563,-30.6
24.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16230586,-30.63
25.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16249218,-30.55
28.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16232636,-30.62
29.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16239914,-30.59
30.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16228477,-30.64
31.10.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16158855,-30.93
01.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16112460,-31.13
04.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16122963,-31.09
05.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16108853,-31.15
06.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16168022,-30.9
07.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16298385,-30.34
08.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16323168,-30.23
11.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16376365,-30
12.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16400670,-29.9
13.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16386774,-29.96
14.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16453121,-29.68
15.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16423995,-29.8
18.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16330884,-30.2
19.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16329103,-30.21
20.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16348520,-30.12
21.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16386856,-29.96
22.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16436060,-29.75
25.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16495438,-29.5
26.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16499193,-29.48
27.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16499234,-29.48
28.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16489898,-29.52
29.11.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16513682,-29.42
02.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16567709,-29.19
03.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16613835,-28.99
04.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16622224,-28.95
05.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16631482,-28.91
06.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16625076,-28.94
09.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16635863,-28.9
10.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16629414,-28.92
11.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16649844,-28.84
12.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16662124,-28.78
13.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16685269,-28.68
16.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16600370,-29.05
17.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16600211,-29.05
18.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16587116,-29.1
19.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16462448,-29.64
20.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16460443,-29.65
23.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16474156,-29.59
27.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16491917,-29.51
30.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16472263,-29.59
31.12.2024,Luminor 56+ pensionifond,NPK25,EE3600098448,16462236,-29.64
02.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15406488,-34.15
03.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15337308,-34.45
06.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15360349,-34.35
07.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15328002,-34.49
08.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15296571,-34.62
09.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15310381,-34.56
10.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15280947,-34.69
13.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15233162,-34.89
14.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15303385,-34.59
15.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15328779,-34.48
16.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15372253,-34.3
17.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15396064,-34.19
20.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15423511,-34.08
21.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15431016,-34.05
22.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15455801,-33.94
23.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15462613,-33.91
24.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15469902,-33.88
27.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15412473,-34.12
28.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15405095,-34.16
29.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15455044,-33.94
30.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15463127,-33.91
31.01.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15516121,-33.68
03.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15516066,-33.68
04.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15517451,-33.68
05.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15529204,-33.63
06.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15563808,-33.48
07.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15595328,-33.34
10.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15583203,-33.39
11.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15608716,-33.29
12.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15572587,-33.44
13.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15629624,-33.2
14.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15676539,-33
17.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15591551,-33.36
18.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15593148,-33.35
19.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15618294,-33.24
20.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15612270,-33.27
21.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15591593,-33.36
25.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15483178,-33.82
26.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15484709,-33.82
27.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15496095,-33.77
28.02.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15455981,-33.94
03.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15499090,-33.75
04.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15343794,-34.42
05.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15231100,-34.9
06.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15151803,-35.24
07.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15038559,-35.72
10.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15023364,-35.79
11.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14897125,-36.33
12.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14858397,-36.49
13.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14921678,-36.22
14.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14920732,-36.23
17.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14948493,-36.11
18.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14964982,-36.04
19.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14968545,-36.02
20.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15029433,-35.76
21.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15018865,-35.81
24.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15065271,-35.61
25.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15122897,-35.36
26.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15114534,-35.4
27.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15069422,-35.59
28.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,15011427,-35.84
31.03.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14924185,-36.21
01.04.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14959341,-36.06
02.04.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14976346,-35.99
03.04.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14883936,-36.38
04.04.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14560753,-37.76
07.04.2025,Luminor 56+ pensionifond,NPK25,EE3600098448,14311215,-38.83
